year,province,district,province_district,year_province_district,population
2000,giresun,bulancak,giresun_bulancak,2000_giresun_bulancak,59841
2000,giresun,camoluk,giresun_camoluk,2000_giresun_camoluk,14715
2000,giresun,canakci,giresun_canakci,2000_giresun_canakci,15245
2000,giresun,dereli,giresun_dereli,2000_giresun_dereli,27860
2000,giresun,dogankent,giresun_dogankent,2000_giresun_dogankent,7477
2000,giresun,espiye,giresun_espiye,2000_giresun_espiye,30567
2000,giresun,eynesil,giresun_eynesil,2000_giresun_eynesil,21110
2000,giresun,gorele,giresun_gorele,2000_giresun_gorele,52420
2000,giresun,guce,giresun_guce,2000_giresun_guce,8679
2000,giresun,kesap,giresun_kesap,2000_giresun_kesap,22468
2000,giresun,merkez,giresun_merkez,2000_giresun_merkez,112501
2000,giresun,piraziz,giresun_piraziz,2000_giresun_piraziz,17901
2000,giresun,skarahisar,giresun_skarahisar,2000_giresun_skarahisar,50926
2000,giresun,tirebolu,giresun_tirebolu,2000_giresun_tirebolu,36947
2000,giresun,yaglidere,giresun_yaglidere,2000_giresun_yaglidere,19297
2000,gumushane,kelkit,gumushane_kelkit,2000_gumushane_kelkit,63510
2000,gumushane,kose,gumushane_kose,2000_gumushane_kose,19428
2000,gumushane,kurtun,gumushane_kurtun,2000_gumushane_kurtun,15546
2000,gumushane,merkez,gumushane_merkez,2000_gumushane_merkez,46656
2000,gumushane,siran,gumushane_siran,2000_gumushane_siran,26397
2000,gumushane,torul,gumushane_torul,2000_gumushane_torul,15416
2000,hakkari,cukurca,hakkari_cukurca,2000_hakkari_cukurca,11080
2000,hakkari,merkez,hakkari_merkez,2000_hakkari_merkez,77532
2000,hakkari,semdinli,hakkari_semdinli,2000_hakkari_semdinli,45930
2000,hakkari,yuksekova,hakkari_yuksekova,2000_hakkari_yuksekova,102039
2000,hatay,altinozu,hatay_altinozu,2000_hatay_altinozu,59167
2000,hatay,belen,hatay_belen,2000_hatay_belen,28382
2000,hatay,dortyol,hatay_dortyol,2000_hatay_dortyol,126258
2000,hatay,erzin,hatay_erzin,2000_hatay_erzin,33988
2000,hatay,hassa,hatay_hassa,2000_hatay_hassa,49994
2000,hatay,iskenderun,hatay_iskenderun,2000_hatay_iskenderun,287384
2000,hatay,kirikhan,hatay_kirikhan,2000_hatay_kirikhan,98530
2000,hatay,kumlu,hatay_kumlu,2000_hatay_kumlu,16070
2000,hatay,merkez,hatay_merkez,2000_hatay_merkez,345320
2000,hatay,reyhanli,hatay_reyhanli,2000_hatay_reyhanli,74225
2000,hatay,samandag,hatay_samandag,2000_hatay_samandag,106754
2000,hatay,yayladagi,hatay_yayladagi,2000_hatay_yayladagi,27654
2000,igdir,aralik,igdir_aralik,2000_igdir_aralik,21747
2000,igdir,karakoyunlu,igdir_karakoyunlu,2000_igdir_karakoyunlu,18285
2000,igdir,merkez,igdir_merkez,2000_igdir_merkez,102648
2000,igdir,tuzluca,igdir_tuzluca,2000_igdir_tuzluca,25954
2000,isparta,aksu,isparta_aksu,2000_isparta_aksu,9554
2000,isparta,atabey,isparta_atabey,2000_isparta_atabey,12402
2000,isparta,egirdir,isparta_egirdir,2000_isparta_egirdir,40996
2000,isparta,gelendost,isparta_gelendost,2000_isparta_gelendost,22370
2000,isparta,gonen,isparta_gonen,2000_isparta_gonen,16894
2000,isparta,keciborlu,isparta_keciborlu,2000_isparta_keciborlu,23120
2000,isparta,merkez,isparta_merkez,2000_isparta_merkez,170713
2000,isparta,sarkikaraagac,isparta_sarkikaraagac,2000_isparta_sarkikaraagac,52164
2000,isparta,senirkent,isparta_senirkent,2000_isparta_senirkent,25828
2000,isparta,sutculer,isparta_sutculer,2000_isparta_sutculer,18839
2000,isparta,uluborlu,isparta_uluborlu,2000_isparta_uluborlu,13248
2000,isparta,yalvac,isparta_yalvac,2000_isparta_yalvac,101628
2000,isparta,yenisarbademli,isparta_yenisarbademli,2000_isparta_yenisarbademli,5925
2000,istanbul,adalar,istanbul_adalar,2000_istanbul_adalar,17760
2000,istanbul,avcilar,istanbul_avcilar,2000_istanbul_avcilar,233749
2000,istanbul,bagcilar,istanbul_bagcilar,2000_istanbul_bagcilar,556519
2000,istanbul,bahcelievler,istanbul_bahcelievler,2000_istanbul_bahcelievler,478623
2000,istanbul,bakirkoy,istanbul_bakirkoy,2000_istanbul_bakirkoy,208398
2000,istanbul,bayrampasa,istanbul_bayrampasa,2000_istanbul_bayrampasa,246006
2000,istanbul,besiktas,istanbul_besiktas,2000_istanbul_besiktas,190813
2000,istanbul,beykoz,istanbul_beykoz,2000_istanbul_beykoz,210832
2000,istanbul,beyoglu,istanbul_beyoglu,2000_istanbul_beyoglu,231900
2000,istanbul,buyukcekmece,istanbul_buyukcekmece,2000_istanbul_buyukcekmece,384089
2000,istanbul,catalca,istanbul_catalca,2000_istanbul_catalca,81589
2000,istanbul,eminonu,istanbul_eminonu,2000_istanbul_eminonu,55635
2000,istanbul,esenler,istanbul_esenler,2000_istanbul_esenler,380709
2000,istanbul,eyup,istanbul_eyup,2000_istanbul_eyup,255912
2000,istanbul,fatih,istanbul_fatih,2000_istanbul_fatih,403508
2000,istanbul,gaziosmanpasa,istanbul_gaziosmanpasa,2000_istanbul_gaziosmanpasa,752389
2000,istanbul,gungoren,istanbul_gungoren,2000_istanbul_gungoren,272950
2000,istanbul,kadikoy,istanbul_kadikoy,2000_istanbul_kadikoy,663299
2000,istanbul,kagithane,istanbul_kagithane,2000_istanbul_kagithane,345239
2000,istanbul,kartal,istanbul_kartal,2000_istanbul_kartal,407865
2000,istanbul,kucukcekmece,istanbul_kucukcekmece,2000_istanbul_kucukcekmece,594524
2000,istanbul,maltepe,istanbul_maltepe,2000_istanbul_maltepe,355384
2000,istanbul,pendik,istanbul_pendik,2000_istanbul_pendik,389657
2000,istanbul,sariyer,istanbul_sariyer,2000_istanbul_sariyer,242543
2000,istanbul,sile,istanbul_sile,2000_istanbul_sile,32447
2000,istanbul,silivri,istanbul_silivri,2000_istanbul_silivri,108155
2000,istanbul,sisli,istanbul_sisli,2000_istanbul_sisli,270674
2000,istanbul,sultanbeyli,istanbul_sultanbeyli,2000_istanbul_sultanbeyli,175700
2000,istanbul,tuzla,istanbul_tuzla,2000_istanbul_tuzla,123225
2000,istanbul,umraniye,istanbul_umraniye,2000_istanbul_umraniye,605855
2000,istanbul,uskudar,istanbul_uskudar,2000_istanbul_uskudar,495118
2000,istanbul,zeytinburnu,istanbul_zeytinburnu,2000_istanbul_zeytinburnu,247669
2000,izmir,aliaga,izmir_aliaga,2000_izmir_aliaga,57192
2000,izmir,balcova,izmir_balcova,2000_izmir_balcova,66877
2000,izmir,bayindir,izmir_bayindir,2000_izmir_bayindir,47214
2000,izmir,bergama,izmir_bergama,2000_izmir_bergama,106536
2000,izmir,beydag,izmir_beydag,2000_izmir_beydag,14147
2000,izmir,bornova,izmir_bornova,2000_izmir_bornova,396770
2000,izmir,buca,izmir_buca,2000_izmir_buca,315136
2000,izmir,cesme,izmir_cesme,2000_izmir_cesme,37372
2000,izmir,cigli,izmir_cigli,2000_izmir_cigli,113543
2000,izmir,dikili,izmir_dikili,2000_izmir_dikili,30115
2000,izmir,foca,izmir_foca,2000_izmir_foca,36107
2000,izmir,gaziemir,izmir_gaziemir,2000_izmir_gaziemir,87692
2000,izmir,guzelbahce,izmir_guzelbahce,2000_izmir_guzelbahce,18190
2000,izmir,karaburun,izmir_karaburun,2000_izmir_karaburun,13446
2000,izmir,karsiyaka,izmir_karsiyaka,2000_izmir_karsiyaka,438764
2000,izmir,kemalpasa,izmir_kemalpasa,2000_izmir_kemalpasa,73114
2000,izmir,kinik,izmir_kinik,2000_izmir_kinik,32109
2000,izmir,kiraz,izmir_kiraz,2000_izmir_kiraz,44910
2000,izmir,konak,izmir_konak,2000_izmir_konak,782309
2000,izmir,menderes,izmir_menderes,2000_izmir_menderes,73002
2000,izmir,menemen,izmir_menemen,2000_izmir_menemen,114457
2000,izmir,narlidere,izmir_narlidere,2000_izmir_narlidere,54107
2000,izmir,odemis,izmir_odemis,2000_izmir_odemis,128259
2000,izmir,seferihisar,izmir_seferihisar,2000_izmir_seferihisar,34761
2000,izmir,selcuk,izmir_selcuk,2000_izmir_selcuk,33594
2000,izmir,tire,izmir_tire,2000_izmir_tire,78658
2000,izmir,torbali,izmir_torbali,2000_izmir_torbali,93216
2000,izmir,urla,izmir_urla,2000_izmir_urla,49269
2000,kahramanmaras,afsin,kahramanmaras_afsin,2000_kahramanmaras_afsin,92718
2000,kahramanmaras,andirin,kahramanmaras_andirin,2000_kahramanmaras_andirin,41051
2000,kahramanmaras,caglayancerit,kahramanmaras_caglayancerit,2000_kahramanmaras_caglayancerit,29580
2000,kahramanmaras,ekinozu,kahramanmaras_ekinozu,2000_kahramanmaras_ekinozu,17102
2000,kahramanmaras,elbistan,kahramanmaras_elbistan,2000_kahramanmaras_elbistan,128267
2000,kahramanmaras,goksun,kahramanmaras_goksun,2000_kahramanmaras_goksun,76033
2000,kahramanmaras,merkez,kahramanmaras_merkez,2000_kahramanmaras_merkez,465370
2000,kahramanmaras,nurhak,kahramanmaras_nurhak,2000_kahramanmaras_nurhak,17260
2000,kahramanmaras,pazarcik,kahramanmaras_pazarcik,2000_kahramanmaras_pazarcik,72628
2000,kahramanmaras,turkoglu,kahramanmaras_turkoglu,2000_kahramanmaras_turkoglu,62375
2000,karabuk,eflani,karabuk_eflani,2000_karabuk_eflani,12270
2000,karabuk,eskipazar,karabuk_eskipazar,2000_karabuk_eskipazar,16365
2000,karabuk,merkez,karabuk_merkez,2000_karabuk_merkez,116804
2000,karabuk,ovacik,karabuk_ovacik,2000_karabuk_ovacik,5455
2000,karabuk,safranbolu,karabuk_safranbolu,2000_karabuk_safranbolu,47257
2000,karabuk,yenice,karabuk_yenice,2000_karabuk_yenice,26951
2000,karaman,ayranci,karaman_ayranci,2000_karaman_ayranci,13212
2000,karaman,basyayla,karaman_basyayla,2000_karaman_basyayla,8155
2000,karaman,ermenek,karaman_ermenek,2000_karaman_ermenek,42643
2000,karaman,kazimkarabekir,karaman_kazimkarabekir,2000_karaman_kazimkarabekir,5442
2000,karaman,merkez,karaman_merkez,2000_karaman_merkez,152450
2000,karaman,sariveliler,karaman_sariveliler,2000_karaman_sariveliler,21308
2000,kars,akyaka,kars_akyaka,2000_kars_akyaka,14526
2000,kars,arpacay,kars_arpacay,2000_kars_arpacay,24995
2000,kars,digor,kars_digor,2000_kars_digor,25125
2000,kars,kagizman,kars_kagizman,2000_kars_kagizman,48908
2000,kars,merkez,kars_merkez,2000_kars_merkez,114071
2000,kars,sarikamis,kars_sarikamis,2000_kars_sarikamis,57026
2000,kars,selim,kars_selim,2000_kars_selim,25480
2000,kars,susuz,kars_susuz,2000_kars_susuz,14885
2000,kastamonu,abana,kastamonu_abana,2000_kastamonu_abana,4273
2000,kastamonu,agli,kastamonu_agli,2000_kastamonu_agli,4193
2000,kastamonu,arac,kastamonu_arac,2000_kastamonu_arac,24180
2000,kastamonu,azdavay,kastamonu_azdavay,2000_kastamonu_azdavay,9019
2000,kastamonu,bozkurt,kastamonu_bozkurt,2000_kastamonu_bozkurt,10159
2000,kastamonu,catalzeytin,kastamonu_catalzeytin,2000_kastamonu_catalzeytin,8508
2000,kastamonu,cide,kastamonu_cide,2000_kastamonu_cide,23161
2000,kastamonu,daday,kastamonu_daday,2000_kastamonu_daday,11181
2000,kastamonu,devrekani,kastamonu_devrekani,2000_kastamonu_devrekani,15855
2000,kastamonu,doganyurt,kastamonu_doganyurt,2000_kastamonu_doganyurt,9668
2000,kastamonu,hanonu,kastamonu_hanonu,2000_kastamonu_hanonu,5545
2000,kastamonu,ihsangazi,kastamonu_ihsangazi,2000_kastamonu_ihsangazi,7068
2000,kastamonu,inebolu,kastamonu_inebolu,2000_kastamonu_inebolu,26848
2000,kastamonu,kure,kastamonu_kure,2000_kastamonu_kure,10223
2000,kastamonu,merkez,kastamonu_merkez,2000_kastamonu_merkez,102059
2000,kastamonu,pinarbasi,kastamonu_pinarbasi,2000_kastamonu_pinarbasi,5978
2000,kastamonu,senpazar,kastamonu_senpazar,2000_kastamonu_senpazar,6494
2000,kastamonu,seydiler,kastamonu_seydiler,2000_kastamonu_seydiler,5269
2000,kastamonu,taskopru,kastamonu_taskopru,2000_kastamonu_taskopru,43800
2000,kastamonu,tosya,kastamonu_tosya,2000_kastamonu_tosya,41995
2000,kayseri,akkisla,kayseri_akkisla,2000_kayseri_akkisla,9864
2000,kayseri,bunyan,kayseri_bunyan,2000_kayseri_bunyan,39542
2000,kayseri,develi,kayseri_develi,2000_kayseri_develi,70893
2000,kayseri,felahiye,kayseri_felahiye,2000_kayseri_felahiye,16650
2000,kayseri,hacilar,kayseri_hacilar,2000_kayseri_hacilar,20896
2000,kayseri,incesu,kayseri_incesu,2000_kayseri_incesu,22616
2000,kayseri,kocasinan,kayseri_kocasinan,2000_kayseri_kocasinan,321032
2000,kayseri,melikgazi,kayseri_melikgazi,2000_kayseri_melikgazi,311322
2000,kayseri,ozvatan,kayseri_ozvatan,2000_kayseri_ozvatan,10482
2000,kayseri,pinarbasi,kayseri_pinarbasi,2000_kayseri_pinarbasi,35388
2000,kayseri,sarioglan,kayseri_sarioglan,2000_kayseri_sarioglan,27801
2000,kayseri,sariz,kayseri_sariz,2000_kayseri_sariz,14596
2000,kayseri,talas,kayseri_talas,2000_kayseri_talas,55509
2000,kayseri,tomarza,kayseri_tomarza,2000_kayseri_tomarza,35808
2000,kayseri,yahyali,kayseri_yahyali,2000_kayseri_yahyali,43203
2000,kayseri,yesilhisar,kayseri_yesilhisar,2000_kayseri_yesilhisar,24830
2000,kilis,elbeyli,kilis_elbeyli,2000_kilis_elbeyli,7992
2000,kilis,merkez,kilis_merkez,2000_kilis_merkez,87387
2000,kilis,musabeyli,kilis_musabeyli,2000_kilis_musabeyli,13895
2000,kilis,polateli,kilis_polateli,2000_kilis_polateli,5450
2000,kirikkale,bahsili,kirikkale_bahsili,2000_kirikkale_bahsili,8525
2000,kirikkale,baliseyh,kirikkale_baliseyh,2000_kirikkale_baliseyh,13702
2000,kirikkale,celebi,kirikkale_celebi,2000_kirikkale_celebi,7210
2000,kirikkale,delice,kirikkale_delice,2000_kirikkale_delice,31042
2000,kirikkale,karakecili,kirikkale_karakecili,2000_kirikkale_karakecili,8296
2000,kirikkale,keskin,kirikkale_keskin,2000_kirikkale_keskin,59150
2000,kirikkale,merkez,kirikkale_merkez,2000_kirikkale_merkez,225005
2000,kirikkale,sulakyurt,kirikkale_sulakyurt,2000_kirikkale_sulakyurt,16480
2000,kirikkale,yahsihan,kirikkale_yahsihan,2000_kirikkale_yahsihan,14098
2000,kirklareli,babaeski,kirklareli_babaeski,2000_kirklareli_babaeski,53655
2000,kirklareli,demirkoy,kirklareli_demirkoy,2000_kirklareli_demirkoy,11407
2000,kirklareli,kofcaz,kirklareli_kofcaz,2000_kirklareli_kofcaz,4166
2000,kirklareli,luleburgaz,kirklareli_luleburgaz,2000_kirklareli_luleburgaz,117606
2000,kirklareli,merkez,kirklareli_merkez,2000_kirklareli_merkez,80730
2000,kirklareli,pehlivankoy,kirklareli_pehlivankoy,2000_kirklareli_pehlivankoy,5892
2000,kirklareli,pinarhisar,kirklareli_pinarhisar,2000_kirklareli_pinarhisar,22729
2000,kirklareli,vize,kirklareli_vize,2000_kirklareli_vize,32276
2000,kirsehir,akcakent,kirsehir_akcakent,2000_kirsehir_akcakent,7700
2000,kirsehir,akpinar,kirsehir_akpinar,2000_kirsehir_akpinar,13349
2000,kirsehir,boztepe,kirsehir_boztepe,2000_kirsehir_boztepe,10189
2000,kirsehir,cicekdagi,kirsehir_cicekdagi,2000_kirsehir_cicekdagi,21059
2000,kirsehir,kaman,kirsehir_kaman,2000_kirsehir_kaman,60919
2000,kirsehir,merkez,kirsehir_merkez,2000_kirsehir_merkez,115078
2000,kirsehir,mucur,kirsehir_mucur,2000_kirsehir_mucur,24945
2000,kocaeli,derince,kocaeli_derince,2000_kocaeli_derince,97283
2000,kocaeli,gebze,kocaeli_gebze,2000_kocaeli_gebze,421932
2000,kocaeli,golcuk,kocaeli_golcuk,2000_kocaeli_golcuk,107615
2000,kocaeli,kandira,kocaeli_kandira,2000_kocaeli_kandira,52418
2000,kocaeli,karamursel,kocaeli_karamursel,2000_kocaeli_karamursel,48508
2000,kocaeli,korfez,kocaeli_korfez,2000_kocaeli_korfez,105295
2000,kocaeli,merkez,kocaeli_merkez,2000_kocaeli_merkez,373034
2000,konya,ahirli,konya_ahirli,2000_konya_ahirli,14254
2000,konya,akoren,konya_akoren,2000_konya_akoren,17230
2000,konya,aksehir,konya_aksehir,2000_konya_aksehir,114918
2000,konya,altinekin,konya_altinekin,2000_konya_altinekin,23062
2000,konya,beysehir,konya_beysehir,2000_konya_beysehir,118144
2000,konya,bozkir,konya_bozkir,2000_konya_bozkir,55067
2000,konya,celtik,konya_celtik,2000_konya_celtik,14460
2000,konya,cihanbeyli,konya_cihanbeyli,2000_konya_cihanbeyli,75871
2000,konya,cumra,konya_cumra,2000_konya_cumra,104576
2000,konya,derbent,konya_derbent,2000_konya_derbent,14372
2000,konya,derebucak,konya_derebucak,2000_konya_derebucak,19053
2000,konya,doganhisar,konya_doganhisar,2000_konya_doganhisar,36162
2000,konya,emirgazi,konya_emirgazi,2000_konya_emirgazi,14698
2000,konya,eregli,konya_eregli,2000_konya_eregli,126117
2000,konya,guneysinir,konya_guneysinir,2000_konya_guneysinir,24301
2000,konya,hadim,konya_hadim,2000_konya_hadim,59941
2000,konya,halkapinar,konya_halkapinar,2000_konya_halkapinar,6255
2000,konya,huyuk,konya_huyuk,2000_konya_huyuk,52110
2000,konya,ilgin,konya_ilgin,2000_konya_ilgin,75681
2000,konya,kadinhani,konya_kadinhani,2000_konya_kadinhani,41844
2000,konya,karapinar,konya_karapinar,2000_konya_karapinar,55734
2000,konya,karatay,konya_karatay,2000_konya_karatay,214589
2000,konya,kulu,konya_kulu,2000_konya_kulu,72279
2000,konya,meram,konya_meram,2000_konya_meram,267878
2000,konya,sarayonu,konya_sarayonu,2000_konya_sarayonu,36525
2000,konya,selcuklu,konya_selcuklu,2000_konya_selcuklu,348329
2000,konya,seydisehir,konya_seydisehir,2000_konya_seydisehir,85456
2000,konya,taskent,konya_taskent,2000_konya_taskent,46396
2000,konya,tuzlukcu,konya_tuzlukcu,2000_konya_tuzlukcu,9783
2000,konya,yalihuyuk,konya_yalihuyuk,2000_konya_yalihuyuk,5575
2000,konya,yunak,konya_yunak,2000_konya_yunak,41506
2000,kutahya,altintas,kutahya_altintas,2000_kutahya_altintas,25271
2000,kutahya,aslanapa,kutahya_aslanapa,2000_kutahya_aslanapa,13094
2000,kutahya,cavdarhisar,kutahya_cavdarhisar,2000_kutahya_cavdarhisar,13538
2000,kutahya,domanic,kutahya_domanic,2000_kutahya_domanic,19560
2000,kutahya,dumlupinar,kutahya_dumlupinar,2000_kutahya_dumlupinar,5494
2000,kutahya,emet,kutahya_emet,2000_kutahya_emet,45994
2000,kutahya,gediz,kutahya_gediz,2000_kutahya_gediz,77483
2000,kutahya,hisarcik,kutahya_hisarcik,2000_kutahya_hisarcik,20902
2000,kutahya,merkez,kutahya_merkez,2000_kutahya_merkez,207905
2000,kutahya,pazarlar,kutahya_pazarlar,2000_kutahya_pazarlar,12409
2000,kutahya,saphane,kutahya_saphane,2000_kutahya_saphane,11715
2000,kutahya,simav,kutahya_simav,2000_kutahya_simav,103763
2000,kutahya,tavsanli,kutahya_tavsanli,2000_kutahya_tavsanli,99775
2000,malatya,akcadag,malatya_akcadag,2000_malatya_akcadag,48670
2000,malatya,arapkir,malatya_arapkir,2000_malatya_arapkir,16625
2000,malatya,arguvan,malatya_arguvan,2000_malatya_arguvan,10594
2000,malatya,battalgazi,malatya_battalgazi,2000_malatya_battalgazi,28085
2000,malatya,darende,malatya_darende,2000_malatya_darende,54438
2000,malatya,dogansehir,malatya_dogansehir,2000_malatya_dogansehir,60708
2000,malatya,doganyol,malatya_doganyol,2000_malatya_doganyol,10778
2000,malatya,hekimhan,malatya_hekimhan,2000_malatya_hekimhan,42515
2000,malatya,kale,malatya_kale,2000_malatya_kale,9569
2000,malatya,kuluncak,malatya_kuluncak,2000_malatya_kuluncak,20882
2000,malatya,merkez,malatya_merkez,2000_malatya_merkez,457566
2000,malatya,poturge,malatya_poturge,2000_malatya_poturge,28382
2000,malatya,yazihan,malatya_yazihan,2000_malatya_yazihan,19295
2000,malatya,yesilyurt,malatya_yesilyurt,2000_malatya_yesilyurt,45551
2000,manisa,ahmetli,manisa_ahmetli,2000_manisa_ahmetli,18852
2000,manisa,akhisar,manisa_akhisar,2000_manisa_akhisar,152582
2000,manisa,alasehir,manisa_alasehir,2000_manisa_alasehir,93760
2000,manisa,demirci,manisa_demirci,2000_manisa_demirci,59314
2000,manisa,golmarmara,manisa_golmarmara,2000_manisa_golmarmara,17831
2000,manisa,gordes,manisa_gordes,2000_manisa_gordes,38110
2000,manisa,kirkagac,manisa_kirkagac,2000_manisa_kirkagac,48303
2000,manisa,koprubasi,manisa_koprubasi,2000_manisa_koprubasi,10851
2000,manisa,kula,manisa_kula,2000_manisa_kula,52986
2000,manisa,merkez,manisa_merkez,2000_manisa_merkez,278555
2000,manisa,salihli,manisa_salihli,2000_manisa_salihli,149151
2000,manisa,sarigol,manisa_sarigol,2000_manisa_sarigol,35621
2000,manisa,saruhanli,manisa_saruhanli,2000_manisa_saruhanli,68134
2000,manisa,selendi,manisa_selendi,2000_manisa_selendi,26061
2000,manisa,soma,manisa_soma,2000_manisa_soma,89038
2000,manisa,turgutlu,manisa_turgutlu,2000_manisa_turgutlu,121020
2000,mardin,dargecit,mardin_dargecit,2000_mardin_dargecit,27611
2000,mardin,derik,mardin_derik,2000_mardin_derik,55278
2000,mardin,kiziltepe,mardin_kiziltepe,2000_mardin_kiziltepe,183475
2000,mardin,mazidagi,mardin_mazidagi,2000_mardin_mazidagi,27434
2000,mardin,merkez,mardin_merkez,2000_mardin_merkez,108340
2000,mardin,midyat,mardin_midyat,2000_mardin_midyat,128085
2000,mardin,nusaybin,mardin_nusaybin,2000_mardin_nusaybin,103863
2000,mardin,omerli,mardin_omerli,2000_mardin_omerli,14584
2000,mardin,savur,mardin_savur,2000_mardin_savur,34402
2000,mardin,yesilli,mardin_yesilli,2000_mardin_yesilli,22026
2000,mersin,anamur,mersin_anamur,2000_mersin_anamur,83864
2000,mersin,aydincik,mersin_aydincik,2000_mersin_aydincik,11501
2000,mersin,bozyazi,mersin_bozyazi,2000_mersin_bozyazi,43835
2000,mersin,camliyayla,mersin_camliyayla,2000_mersin_camliyayla,18964
2000,mersin,erdemli,mersin_erdemli,2000_mersin_erdemli,142355
2000,mersin,gulnar,mersin_gulnar,2000_mersin_gulnar,38292
2000,mersin,merkez,mersin_merkez,2000_mersin_merkez,733660
2000,mersin,mut,mersin_mut,2000_mersin_mut,74373
2000,mersin,silifke,mersin_silifke,2000_mersin_silifke,156351
2000,mersin,tarsus,mersin_tarsus,2000_mersin_tarsus,348205
2000,mugla,bodrum,mugla_bodrum,2000_mugla_bodrum,97826
2000,mugla,dalaman,mugla_dalaman,2000_mugla_dalaman,28148
2000,mugla,datca,mugla_datca,2000_mugla_datca,13914
2000,mugla,fethiye,mugla_fethiye,2000_mugla_fethiye,154209
2000,mugla,kavaklidere,mugla_kavaklidere,2000_mugla_kavaklidere,12548
2000,mugla,koycegiz,mugla_koycegiz,2000_mugla_koycegiz,29196
2000,mugla,marmaris,mugla_marmaris,2000_mugla_marmaris,79302
2000,mugla,merkez,mugla_merkez,2000_mugla_merkez,83511
2000,mugla,milas,mugla_milas,2000_mugla_milas,112808
2000,mugla,ortaca,mugla_ortaca,2000_mugla_ortaca,35670
2000,mugla,ula,mugla_ula,2000_mugla_ula,21944
2000,mugla,yatagan,mugla_yatagan,2000_mugla_yatagan,46252
2000,mus,bulanik,mus_bulanik,2000_mus_bulanik,99819
2000,mus,haskoy,mus_haskoy,2000_mus_haskoy,39915
2000,mus,korkut,mus_korkut,2000_mus_korkut,32416
2000,mus,malazgirt,mus_malazgirt,2000_mus_malazgirt,68990
2000,mus,merkez,mus_merkez,2000_mus_merkez,171023
2000,mus,varto,mus_varto,2000_mus_varto,41491
2000,nevsehir,acigol,nevsehir_acigol,2000_nevsehir_acigol,24844
2000,nevsehir,avanos,nevsehir_avanos,2000_nevsehir_avanos,43131
2000,nevsehir,derinkuyu,nevsehir_derinkuyu,2000_nevsehir_derinkuyu,24631
2000,nevsehir,gulsehir,nevsehir_gulsehir,2000_nevsehir_gulsehir,31664
2000,nevsehir,hacibektas,nevsehir_hacibektas,2000_nevsehir_hacibektas,18933
2000,nevsehir,kozakli,nevsehir_kozakli,2000_nevsehir_kozakli,23629
2000,nevsehir,merkez,nevsehir_merkez,2000_nevsehir_merkez,105078
2000,nevsehir,urgup,nevsehir_urgup,2000_nevsehir_urgup,38004
2000,nigde,altunhisar,nigde_altunhisar,2000_nigde_altunhisar,22284
2000,nigde,bor,nigde_bor,2000_nigde_bor,63020
2000,nigde,camardi,nigde_camardi,2000_nigde_camardi,20302
2000,nigde,ciftlik,nigde_ciftlik,2000_nigde_ciftlik,32151
2000,nigde,merkez,nigde_merkez,2000_nigde_merkez,177396
2000,nigde,ulukisla,nigde_ulukisla,2000_nigde_ulukisla,32928
2000,ordu,akkus,ordu_akkus,2000_ordu_akkus,49799
2000,ordu,aybasti,ordu_aybasti,2000_ordu_aybasti,31071
2000,ordu,camas,ordu_camas,2000_ordu_camas,13650
2000,ordu,catalpinar,ordu_catalpinar,2000_ordu_catalpinar,23192
2000,ordu,caybasi,ordu_caybasi,2000_ordu_caybasi,15372
2000,ordu,fatsa,ordu_fatsa,2000_ordu_fatsa,120774
2000,ordu,golkoy,ordu_golkoy,2000_ordu_golkoy,66491
2000,ordu,gulyali,ordu_gulyali,2000_ordu_gulyali,10566
2000,ordu,gurgentepe,ordu_gurgentepe,2000_ordu_gurgentepe,36860
2000,ordu,ikizce,ordu_ikizce,2000_ordu_ikizce,30362
2000,ordu,kabaduz,ordu_kabaduz,2000_ordu_kabaduz,11049
2000,ordu,kabatas,ordu_kabatas,2000_ordu_kabatas,20644
2000,ordu,korgan,ordu_korgan,2000_ordu_korgan,41628
2000,ordu,kumru,ordu_kumru,2000_ordu_kumru,44307
2000,ordu,merkez,ordu_merkez,2000_ordu_merkez,150586
2000,ordu,mesudiye,ordu_mesudiye,2000_ordu_mesudiye,28551
2000,ordu,persembe,ordu_persembe,2000_ordu_persembe,37512
2000,ordu,ulubey,ordu_ulubey,2000_ordu_ulubey,29227
2000,ordu,unye,ordu_unye,2000_ordu_unye,126124
2000,osmaniye,bahce,osmaniye_bahce,2000_osmaniye_bahce,26398
2000,osmaniye,duzici,osmaniye_duzici,2000_osmaniye_duzici,83709
2000,osmaniye,hasanbeyli,osmaniye_hasanbeyli,2000_osmaniye_hasanbeyli,7101
2000,osmaniye,kadirli,osmaniye_kadirli,2000_osmaniye_kadirli,102417
2000,osmaniye,merkez,osmaniye_merkez,2000_osmaniye_merkez,207862
2000,osmaniye,sumbas,osmaniye_sumbas,2000_osmaniye_sumbas,16776
2000,osmaniye,toprakkale,osmaniye_toprakkale,2000_osmaniye_toprakkale,14519
2000,rize,ardesen,rize_ardesen,2000_rize_ardesen,58499
2000,rize,camlihemsin,rize_camlihemsin,2000_rize_camlihemsin,8237
2000,rize,cayeli,rize_cayeli,2000_rize_cayeli,51816
2000,rize,derepazari,rize_derepazari,2000_rize_derepazari,10239
2000,rize,findikli,rize_findikli,2000_rize_findikli,16740
2000,rize,guneysu,rize_guneysu,2000_rize_guneysu,16522
2000,rize,hemsin,rize_hemsin,2000_rize_hemsin,4435
